idcar_200m;i_est_200;lcog_geo;noeud_delegue;lon_mid;lat_mid;ind;men;men_pauv;men_1ind;men_5ind;men_prop;men_fmp;ind_snv;men_surf;men_coll;men_mais;log_av45;log_45_70;log_70_90;log_ap90;log_inc;log_soc;ind_0_3;ind_4_5;ind_6_10;ind_11_17;ind_18_24;ind_25_39;ind_40_54;ind_55_64;ind_65_79;ind_80p;ind_inc
CRS3035RES200mN2744200E3624000;0;37203;8898;0.7434523;47.41948;50;19;1;5;3;17;1;1399667.5;2461;0;19;2;2;11;4;0;0;2;0;4;9;2;5;10;5;9;4;0
CRS3035RES200mN2744200E3624200;1;37203;-1;0.7460844;47.419704;16;6.8;0.6;1.9;0.5;5.4;0.4;472236.4;879.4;0;6.8;1.4;0.5;2.3;2.6;0;0.7;0.5;0.1;0.6;1.6;1.8;1.3;3.2;2.5;3.1;1.3;0
CRS3035RES200mN2744200E3624600;1;37203;4584;0.75134873;47.420155;12;5.1;0.4;1.4;0.4;4;0.3;354177.3;659.6;0;5.1;1.1;0.3;1.7;2;0;0.5;0.4;0.1;0.4;1.2;1.3;1;2.4;1.9;2.3;1;0
CRS3035RES200mN2744200E3624800;1;37203;6755;0.75398093;47.42038;22;9.4;0.8;2.6;0.7;7.4;0.5;649325;1209.2;0;9.4;2;0.7;3.1;3.6;0;1;0.7;0.2;0.8;2.1;2.5;1.8;4.4;3.4;4.3;1.8;0
CRS3035RES200mN2744200E3625000;0;37203;10323;0.7566132;47.420605;57;20;0;7;3;16;2;1697672;2273;0;20;13;2;3;2;0;0;2;0;7;10;4;9;17;1;4;2;1
CRS3035RES200mN2744200E3625200;0;37203;8916;0.7592454;47.420826;90;29;1;1;3;29;3;2594204.2;3324;0;29;0;0;3;26;0;0;2;0;4;8;15;7;20;21;12;1;0
CRS3035RES200mN2744200E3625400;1;37203;8908;0.76187766;47.42105;28.5;9.9;0.5;1;1;9.9;0.5;853377.2;1355.4;0;9.9;1.6;2.1;0.5;5.7;0;0;1;0.5;2.4;0.8;5;4.2;2.6;7.3;3.1;1.6;0
CRS3035RES200mN2744200E3625600;0;37203;21510;0.76451;47.421276;55;16;3;1;2;15;1;1722552.6;2230;0;16;0;1;1;14;0;0;5;2;8;5;5;12;10;5;3;0;0
CRS3035RES200mN2744200E3625800;1;37203;-1;0.76714224;47.4215;2;0.7;0;0.1;0.1;0.7;0;59886.1;95.1;0;0.7;0.1;0.2;0;0.4;0;0;0.1;0;0.2;0.1;0.3;0.3;0.2;0.5;0.2;0.1;0
CRS3035RES200mN2744200E3626200;0;;24468;0.77240694;47.421947
CRS3035RES200mN2744200E3626800;1;37281;-1;0.7803041;47.42262;1;0.5;0;0.2;0;0.2;0;29187.4;51;0;0.5;0.3;0.1;0.1;0;0;0;0;0;0;0.1;0;0.2;0.2;0.2;0.3;0;0
CRS3035RES200mN2744200E3627000;0;37281;-1;0.7829365;47.422844;33;14;2;4;2;14;1;870933.8;1498;0;14;9;2;2;1;0;0;1;1;1;5;1;2;8;3;6;5;0
CRS3035RES200mN2744200E3627200;0;37281;-1;0.78556895;47.423065;45;14;1;1;3;12;1;1220871.5;1311;0;14;7;1;5;1;0;0;3;1;3;7;4;7;12;1;3;4;0
CRS3035RES200mN2744200E3627400;1;37281;-1;0.7882014;47.42329;16;6.1;0.2;0.7;0.5;5.6;0.5;465881.4;658.8;0;6.1;1.9;0.4;1.9;1.9;0;0;1.2;0.4;1.3;1.3;0.9;2.7;3.4;1.6;2.6;0.6;0
CRS3035RES200mN2744200E3628000;0;37281;-1;0.79609895;47.42396;38.5;19;0;8;1;17;2;1299710.5;2170;0;19;3;2;4;10;0;0;0;1;2;2.5;3;5;10;10;2;3;0
CRS3035RES200mN2744200E3628200;1;37281;-1;0.7987315;47.424183;19.5;8.5;0.4;2.7;0.4;7.8;0;604097.8;1184;0;8.5;2.5;0.4;4.5;1.1;0;0;0.7;0.5;0.6;1.3;1.3;2.2;3.3;3.1;4.9;1.6;0
CRS3035RES200mN2744200E3628400;1;37281;-1;0.80136406;47.424408;20;8.7;0.5;2.7;0.5;8;0;619587.5;1214.4;0;8.7;2.5;0.5;4.6;1.1;0;0;0.7;0.4;0.6;1.4;1.4;2.3;3.4;3.2;5;1.6;0
CRS3035RES200mN2744400E3599800;1;37150;-1;0.42478666;47.39362;2;0.9;0;0.3;0;0.9;0;45273;115.6;0;0.9;0.4;0;0.2;0.3;0;0;0;0.1;0.1;0.1;0.1;0.3;0.4;0.4;0.3;0.2;0
CRS3035RES200mN2744400E3602800;1;37150;-1;0.46423417;47.397095;2;0.6;0;0;0.1;0.6;0;47982.4;67;0;0.6;0;0;0.1;0.5;0;0;0.1;0.1;0.2;0.2;0.2;0.4;0.5;0.2;0.1;0;0
CRS3035RES200mN2744400E3603200;1;37150;-1;0.4694942;47.39756;7;3;0.8;0.8;0;2.5;0.6;162009.1;312.5;0;3;2.1;0.2;0.2;0.5;0;0;0.8;0;0;0.4;0.9;1.1;2.1;0.4;1.3;0;0
CRS3035RES200mN2744400E3603400;1;37150;-1;0.47212425;47.39779;10;4.3;1.1;1.1;0;3.5;0.8;231441.6;446.5;0;4.3;3;0.2;0.3;0.8;0;0;1.1;0;0;0.5;1.4;1.6;3;0.5;1.9;0;0
CRS3035RES200mN2744400E3604000;0;;1698;0.4800145;47.398483
CRS3035RES200mN2744400E3604600;0;;1355;0.48790497;47.399178
CRS3035RES200mN2744400E3606200;0;;27113;0.50894713;47.40102
CRS3035RES200mN2744400E3606800;0;;2090;0.51683825;47.40171
CRS3035RES200mN2744400E3607200;1;3713937217;-1;0.52209914;47.402172;12;4.8;0.2;1.1;0.5;4.5;0.4;333562;593.2;0;4.8;2.5;0.9;0.7;0.7;0;0;0.2;0.4;0.5;1.1;1.2;1.1;2.9;2.1;2.1;0.4;0
CRS3035RES200mN2744400E3607400;1;3713937217;23913;0.5247296;47.4024;2;0.8;0;0.2;0.1;0.7;0.1;55593.7;98.9;0;0.8;0.4;0.2;0.1;0.1;0;0;0;0.1;0.1;0.2;0.2;0.2;0.5;0.3;0.3;0.1;0
CRS3035RES200mN2744400E3607600;1;37139;6388;0.52736014;47.40263;10;4;0.1;0.9;0.4;3.7;0.3;277968.3;494.3;0;4;2.1;0.7;0.6;0.6;0;0;0.2;0.3;0.4;0.9;1;0.9;2.4;1.8;1.8;0.3;0
CRS3035RES200mN2744400E3609000;1;37139;34653;0.54577416;47.40424;4;1.5;0;0.2;0.2;1.4;0.1;99912.9;171.4;0;1.5;0.3;0;0.6;0.6;0;0;0.2;0.1;0.2;0.4;0.3;0.5;0.9;0.6;0.7;0.1;0
CRS3035RES200mN2744400E3609200;0;;34649;0.5484048;47.40447
CRS3035RES200mN2744400E3609600;1;37139;-1;0.5536662;47.404926;3;1.1;0;0.2;0.1;1.1;0.1;74934.7;128.6;0;1.1;0.2;0.1;0.4;0.4;0;0;0.1;0.1;0.1;0.3;0.2;0.4;0.6;0.5;0.6;0.1;0
CRS3035RES200mN2744400E3609800;1;37139;-1;0.5562969;47.405155;2;0.7;0;0.1;0.1;0.7;0;49956.4;85.7;0;0.7;0.1;0;0.3;0.3;0;0;0.1;0;0.1;0.2;0.1;0.3;0.4;0.3;0.4;0.1;0
CRS3035RES200mN2744400E3610200;0;;23757;0.5615584;47.405613
CRS3035RES200mN2744400E3610400;0;;24904;0.5641892;47.40584
CRS3035RES200mN2744400E3610600;1;37139;-1;0.56682;47.40607;4;1.6;0.1;0.5;0.3;1.3;0.1;125751.5;234.2;0;1.6;1.1;0.1;0.1;0.3;0;0;0.1;0;0.5;0.4;0.4;0.4;0.9;0.5;0.7;0.1;0
CRS3035RES200mN2744400E3610800;1;37139;39243;0.56945086;47.4063;4;1.6;0.1;0.5;0.3;1.3;0.1;125751.5;234.2;0;1.6;1.1;0.1;0.1;0.3;0;0;0.1;0;0.5;0.4;0.4;0.4;0.9;0.5;0.7;0.1;0
CRS3035RES200mN2744400E3611000;0;;39283;0.5720817;47.40653
CRS3035RES200mN2744400E3611200;1;37139;22468;0.5747126;47.406757;5;2.5;0;0.9;0;1.9;0.1;156983.1;275.9;0;2.5;0.9;0.3;1.2;0.1;0;0;0;0;0.3;0.1;0.3;0.2;1;0.6;2.2;0.3;0
CRS3035RES200mN2744400E3611400;1;3710937139;22474;0.57734346;47.406986;1;0.5;0;0.2;0;0.4;0;31396.6;55.2;0;0.5;0.2;0.1;0.2;0;0;0;0;0;0.1;0;0.1;0;0.2;0.1;0.4;0.1;0
CRS3035RES200mN2744400E3611600;1;37109;262;0.57997435;47.407215;9;4.5;0;1.6;0;3.4;0.3;282569.6;496.6;0;4.5;1.6;0.5;2.1;0.3;0;0;0;0;0.5;0.3;0.5;0.3;1.8;1.1;4;0.5;0
CRS3035RES200mN2744400E3611800;0;37109;35292;0.5826053;47.407444;34;15;1;2;0;15;1;986770.9;1517;0;15;0;1;13;1;0;0;0;0;0;1;2;1;3;6;16;5;0
CRS3035RES200mN2744400E3612000;0;37109;12803;0.58523625;47.407673;33;11;0;0;0;11;0;1156880.3;1746;0;11;1;1;2;7;0;0;1;0;0;1;6;5;6;11;2;1;0
CRS3035RES200mN2744400E3612400;0;37109;39135;0.5904982;47.40813;34.5;14;2;4;1;12;2;906501.7;1677;0;14;4;1;7;2;0;0;1;0;2;3.5;6;0;9;0;4;9;0
CRS3035RES200mN2744400E3612600;0;37109;4510;0.5931292;47.408356;81.5;29;0;4;3;29;0;2353629.6;3101;0;29;1;0;23;5;0;0;6;1;2;6.5;7;14;17;10;15;3;0
CRS3035RES200mN2744400E3612800;0;37109;9239;0.5957603;47.408585;136.5;59;3;15;3;29;21;3217894.4;4926;29;30;1;0;20;38;0;29;0.5;6;11;17.5;15.5;26;30;10;17;3;0
CRS3035RES200mN2744400E3613000;0;37109;6935;0.59839135;47.408813;47;15;0;0;2;13;0;1386528.8;2146;0;15;0;0;3;12;0;0;0.5;1;3;8.5;4;3;13;5;9;0;0
CRS3035RES200mN2744400E3613200;0;37109;42127;0.6010224;47.409042;144;65;11;13;0;28;20;3363372.4;5824;21;44;0;0;8;56;1;20;6;5.5;6;13.5;18;28;30;18;16;3;0
CRS3035RES200mN2744400E3613400;0;37109;42270;0.60365355;47.40927;72.5;26;1;4;4;24;2;2004978.8;2870;0;26;0;0;22;4;0;0;1;0;8.5;10;6;5;12;16;12;2;0
CRS3035RES200mN2744400E3613600;1;37109;19511;0.6062847;47.409496;7;2.7;0;0.7;0.5;2.3;0;171257.4;328.5;0;2.7;0.4;0;0.9;1.4;0;0;0;0.4;0.4;0.5;0.9;0.5;1.1;1.1;1.6;0.5;0
CRS3035RES200mN2744400E3613800;0;37109;3452;0.6089158;47.409725;66;25;2;4;1;23;0;1872339.1;2720;0;25;0;0;0;25;0;0;1;3;3;2;6;9;12;21;5;4;0
CRS3035RES200mN2744400E3614000;0;37109;25032;0.61154693;47.409954;132.5;45;5;4;6;27;6;3189847.1;4512;0;45;0;0;0;45;0;15;6;2;5.5;16;18;16;34;19;16;0;0
CRS3035RES200mN2744400E3614200;1;37109;3518;0.6141781;47.410183;1;0.4;0;0.1;0;0.4;0;26940.5;49.3;0;0.4;0;0.1;0.1;0.2;0;0;0;0;0;0.1;0.1;0.1;0.2;0.2;0.2;0.1;0
CRS3035RES200mN2744400E3614400;1;37109;-1;0.61680937;47.410408;2;0.9;0.1;0.3;0;0.7;0;53880.9;98.6;0;0.9;0.1;0.1;0.2;0.5;0;0;0;0;0.1;0.1;0.2;0.2;0.5;0.4;0.3;0.2;0
CRS3035RES200mN2744400E3614600;1;37109;2208;0.61944056;47.410637;13;5.8;0.4;1.9;0;4.6;0;350225.9;641.2;0;5.8;0.5;0.7;1.3;3.1;0.2;0;0.3;0.1;0.3;0.6;1.5;1.5;3;2.4;2.1;1.2;0
CRS3035RES200mN2744400E3614800;1;37109;2599;0.6220718;47.410866;2;0.9;0.1;0.3;0;0.7;0;53880.9;98.6;0;0.9;0.1;0.1;0.2;0.5;0;0;0;0;0.1;0.1;0.2;0.2;0.5;0.4;0.3;0.2;0
CRS3035RES200mN2744400E3615000;0;;13859;0.6247031;47.41109
CRS3035RES200mN2744400E3615200;0;;31973;0.62733436;47.41132
CRS3035RES200mN2744400E3615400;1;37109;-1;0.62996566;47.411545;1;0.4;0;0.1;0;0.4;0;34419.4;54.6;0;0.4;0.2;0;0.1;0.1;0;0;0;0;0.1;0.1;0.1;0.1;0.2;0.1;0.2;0.1;0
CRS3035RES200mN2744400E3615600;1;37109;-1;0.632597;47.411774;8;3.1;0.1;0.6;0.1;2.8;0;275355;437;0;3.1;1.5;0.4;0.4;0.8;0;0;0.4;0.2;0.5;0.6;0.7;0.8;1.4;1.2;1.5;0.7;0
CRS3035RES200mN2744400E3615800;1;37109;-1;0.6352284;47.412003;2;0.8;0;0.1;0;0.7;0;68838.7;109.2;0;0.8;0.4;0.1;0.1;0.2;0;0;0.1;0;0.1;0.1;0.2;0.2;0.4;0.3;0.4;0.2;0
CRS3035RES200mN2744400E3616000;1;3721437109;37204;0.63785976;47.412228;7;3.2;0.3;1.2;0.3;2.9;0;227805.1;425.9;0;3.2;1;0;1.1;1.1;0;0;0;0.1;0.2;0.6;0.6;0.3;1.2;1.2;2.3;0.5;0
CRS3035RES200mN2744400E3616400;1;37214;37207;0.64312255;47.41268;9;4.1;0.4;1.6;0.4;3.7;0;292892.2;547.6;0;4.1;1.3;0;1.4;1.4;0;0;0;0.2;0.2;0.8;0.8;0.4;1.5;1.6;2.9;0.6;0
CRS3035RES200mN2744400E3616600;0;37214;37199;0.645754;47.41291;45;18;0;3;2;18;2;1427551.5;1880;0;18;2;0;10;6;0;0;0.5;0;2.5;5;4;1;7;5;9;11;0
CRS3035RES200mN2744400E3616800;0;37214;18955;0.64838547;47.413136;100;42;1;9;2;42;3;2998403.1;4486;0;42;0;0;41;1;0;0;3;0.5;3;10;5.5;15;18;8;30;7;0
CRS3035RES200mN2744400E3617000;0;37214;29044;0.65101695;47.413364;32.5;15;1;5;1;15;2;988975.2;1807;0;15;0;0;14;1;0;0;0;1;1;1;4.5;4;4;3;14;0;0
CRS3035RES200mN2744400E3617200;0;37214;1301;0.65364844;47.41359;137;86;9;49;0;2;15;2869403.8;4850;83;3;1;0;0;85;0;83;6;3;4;8.5;8.5;37;29;18;19;4;0
CRS3035RES200mN2744400E3617400;1;37214;12192;0.6562799;47.41382;21;6.3;0;0.6;1.1;4.2;0.5;763865.2;948.1;0.5;5.8;0.6;0;2.1;3.4;0.2;0;1.3;1;1.6;2.4;2.3;1.6;5.2;2.9;2.4;0.3;0
CRS3035RES200mN2744400E3617600;0;37214;32291;0.65891147;47.414043;95;42;1;15;1;40;4;2884173.4;4389;0;42;5;26;10;1;0;0;6;4;3;6;8;17;13;21;12;5;0
CRS3035RES200mN2744400E3617800;0;37214;36276;0.6615431;47.414272;31;15;2;8;1;15;1;741480.6;1448;0;15;0;12;2;1;0;0;0;0;2;4;2;2;9;8;1;3;0
CRS3035RES200mN2744400E3618200;0;37214;34054;0.6668062;47.414722;204;83;7;24;4;10;21;4232048.4;6530;71;12;0;82;1;0;0;36;18;7.5;19;23;18.5;67;31;14;2;4;0
CRS3035RES200mN2744400E3618400;0;37214;9585;0.6694379;47.41495;155;99;13;61;0;30;6;3748549.4;6352;87;12;4;5;2;88;0;29;4;1;2.5;9.5;5;13;25;28;34;33;0
CRS3035RES200mN2744400E3618600;0;37214;20752;0.6720695;47.415176;125;66;3;27;1;33;7;3187693.3;5409;26;40;0;0;38;28;0;8;4;2.5;4.5;4;11;35;16;17;26;5;0
CRS3035RES200mN2744400E3618800;0;37214;2391;0.67470115;47.4154;137.5;58;3;8;1;47;7;3502845.3;5916;0;58;11;2;43;2;0;0;5;1;7.5;11;10;15;24;30;30;4;0
CRS3035RES200mN2744400E3619000;0;3721437261;2393;0.6773329;47.41563;75;29;1;7;4;26;1;2101284.6;3194;1;28;15;6;3;5;0;0;2;0;7.5;8.5;7;4;20;10;13;3;0
CRS3035RES200mN2744400E3619200;0;37261;5288;0.67996454;47.415855;339.5;194;20;102;4;120;25;7505012.3;12018;175;19;8;135;1;50;0;0;16.5;2;5;18.5;44.5;106;59;31;45;12;0
CRS3035RES200mN2744400E3619400;0;37261;28054;0.68259627;47.41608;177.5;77;10;28;2;29;21;3627921.7;6161;64;13;1;32;4;40;0;39;7;3;10;24;23.5;43;34;16;12;5;0
CRS3035RES200mN2744400E3619600;0;37261;5216;0.68522805;47.41631;322.5;151;31;67;11;49;27;6230049.4;11253;100;51;4;1;40;106;0;64;6;7.5;25.5;34;34.5;65;60;48;28;13;1
CRS3035RES200mN2744400E3619800;0;37261;2614;0.68785983;47.416534;106.5;58;6;32;1;31;1;2564788.8;4165;28;30;0;1;20;36;1;0;7;1;4.5;7;11;32;14;14;12;4;0
CRS3035RES200mN2744400E3620000;0;37261;36578;0.6904916;47.41676;205;126;11;73;1;54;16;4683771.2;7891;98;28;18;6;5;97;0;1;6;7.5;9;5.5;29;65;30;22;26;5;0
CRS3035RES200mN2744400E3620200;0;37261;5848;0.6931234;47.416985;120;50;5;14;6;45;4;3040488.2;4110;1;49;3;42;2;3;0;0;5;2;10;13;6;12;25;20;14;13;0
CRS3035RES200mN2744400E3620400;0;37261;4688;0.69575524;47.41721;170;80;4;28;3;72;12;4256758.5;6438;6;74;0;47;0;33;0;4;5.5;7.5;13;14.5;4.5;37;31;20;19;18;0
CRS3035RES200mN2744400E3620600;0;37261;7414;0.6983871;47.41744;219;111;13;44;2;52;22;5240701.7;8142;69;42;1;10;19;81;0;13;14.5;6;19;12.5;18;48;41;13;26;21;0
CRS3035RES200mN2744400E3620800;0;37261;15945;0.701019;47.417664;420.5;209;17;88;7;103;31;9473124.7;14449;107;102;1;78;17;106;7;42;19.5;10.5;33.5;29.5;24;99;69.5;47;42;46;0
CRS3035RES200mN2744400E3621000;0;37261;38763;0.7036509;47.41789;138.5;86;3;50;1;17;11;3285447.9;5079;81;5;1;4;2;79;0;1;3;3;5.5;6;21;52;21;11;11;4;1
CRS3035RES200mN2744400E3621200;0;37261;8335;0.7062828;47.418114;103.5;63;4;38;3;13;4;2184934.5;3465;46;17;4;0;4;55;0;0;4.5;2;5;5;13;48;8;8;5;5;0
CRS3035RES200mN2744400E3621400;0;;34008;0.7089147;47.41834
CRS3035RES200mN2744400E3621600;0;37261;36702;0.71154666;47.418564;141.5;75;10;45;4;18;6;3231028.3;4841;67;8;0;0;0;75;0;0;11;3;6;8.5;28;45;25;8;6;1;0
CRS3035RES200mN2744400E3621800;0;37261;27116;0.7141786;47.41879;49;19;4;4;1;8;4;1117157.2;1684;10;9;3;0;2;14;0;10;2;2;7;4;2;7;10;9;5;1;0
CRS3035RES200mN2744400E3622000;1;37261;12693;0.71681064;47.419014;2;0.7;0.1;0.2;0.1;0.5;0;50725.9;66.5;0.1;0.6;0.4;0.2;0;0.1;0;0;0;0.1;0.1;0.1;0.2;0.4;0.5;0.1;0.3;0.2;0
CRS3035RES200mN2744400E3622200;1;37261;7294;0.71944267;47.41924;8;2.7;0.4;0.6;0.4;1.9;0;202903.8;265.9;0.2;2.5;1.7;0.6;0.2;0.2;0;0;0.2;0.6;0.4;0.6;0.6;1.5;1.9;0.4;1.1;0.7;0
CRS3035RES200mN2744400E3623400;1;37203;32565;0.7352352;47.42059;2;0.8;0.1;0;0;0.7;0.1;57680.2;85.6;0.1;0.7;0;0.1;0.4;0.3;0;0;0;0.1;0.1;0.3;0.1;0.2;0.6;0.5;0.1;0;0
CRS3035RES200mN2744400E3623600;0;;3533;0.73786736;47.420815
CRS3035RES200mN2744400E3623800;1;37203;458;0.74049956;47.42104;23;8.7;1;0.3;0.3;8.4;0.7;663322.2;984.1;0.3;8.4;0.3;0.4;4.5;3.5;0;0;0;0.7;0.7;3.5;1;2.1;7;6.3;1.7;0;0
CRS3035RES200mN2744400E3624000;0;37203;8914;0.74313176;47.421265;76;32;4;11;3;5;8;1488503.9;2377;0;32;0;0;14;18;0;27;1;1;8;7;14;5;28;7;2;3;0
CRS3035RES200mN2744400E3624400;0;;8578;0.7483962;47.421715
CRS3035RES200mN2744400E3624600;1;37203;-1;0.7510285;47.42194;14;6;0.5;1.7;0.4;4.7;0.3;413206.8;769.5;0;6;1.3;0.4;2;2.3;0;0.6;0.4;0.1;0.5;1.4;1.6;1.1;2.8;2.2;2.7;1.2;0
CRS3035RES200mN2744400E3624800;1;37203;38393;0.7536608;47.422165;1;0.4;0;0.1;0;0.3;0;29514.8;55;0;0.4;0.1;0;0.1;0.2;0;0;0;0;0;0.1;0.1;0.1;0.2;0.2;0.2;0.1;0
CRS3035RES200mN2744400E3625000;1;37203;12677;0.7562931;47.422386;7;2.4;0.1;0.3;0.3;2.4;0.1;209601.4;332.9;0;2.4;0.4;0.5;0.1;1.4;0;0;0.3;0.1;0.6;0.2;1.2;1;0.6;1.8;0.8;0.4;0
CRS3035RES200mN2744400E3625200;0;37203;29688;0.75892544;47.42261;59;25;0;7;1;21;6;1807965.2;2420;9;16;0;1;1;23;0;0;2;0;4.5;9.5;5;14;15;4;2;3;0
CRS3035RES200mN2744400E3625400;0;;29670;0.76155776;47.422836
CRS3035RES200mN2744400E3626000;0;;29758;0.76945496;47.423508
CRS3035RES200mN2744400E3626400;0;;13513;0.77471983;47.423958
CRS3035RES200mN2744400E3626800;1;37281;-1;0.7799848;47.424404;5;2.5;0.2;0.8;0;1.2;0;145937.2;255;0;2.5;1.5;0.4;0.4;0.2;0;0;0;0.2;0;0.4;0.2;1;0.8;1.1;1.3;0;0
CRS3035RES200mN2744400E3627000;1;37281;-1;0.78261733;47.42463;21;8;0.3;0.9;0.6;7.4;0.6;611469.3;864.7;0;8;2.4;0.6;2.5;2.5;0;0;1.5;0.6;1.7;1.7;1.2;3.5;4.4;2.2;3.4;0.8;0
CRS3035RES200mN2744400E3627200;1;37281;-1;0.7852498;47.42485;8;3;0.1;0.4;0.2;2.8;0.2;232940.7;329.4;0;3;0.9;0.2;0.9;1;0;0;0.6;0.2;0.6;0.6;0.5;1.4;1.7;0.8;1.3;0.3;0
CRS3035RES200mN2744400E3627400;1;37281;-1;0.7878824;47.425076;23;8.7;0.3;1;0.7;8.1;0.7;669704.5;947;0;8.7;2.7;0.6;2.7;2.7;0;0;1.7;0.7;1.8;1.8;1.3;3.9;4.9;2.4;3.7;0.8;0
CRS3035RES200mN2744400E3627600;1;37281;-1;0.790515;47.425297;21;8;0.3;0.9;0.6;7.4;0.6;611469.3;864.7;0;8;2.4;0.6;2.5;2.5;0;0;1.5;0.6;1.7;1.7;1.2;3.5;4.4;2.2;3.4;0.8;0
CRS3035RES200mN2744400E3628400;1;37281;-1;0.8010455;47.426193;3;1.3;0.1;0.4;0.1;1.2;0;92938.1;182.2;0;1.3;0.4;0;0.7;0.2;0;0;0.1;0.1;0.1;0.2;0.2;0.3;0.5;0.5;0.8;0.2;0
CRS3035RES200mN2744400E3628800;1;37281;-1;0.8063109;47.42664;2;0.9;0;0.3;0;0.8;0;61958.7;121.4;0;0.9;0.3;0;0.5;0.1;0;0;0.1;0.1;0.1;0.1;0.1;0.2;0.3;0.3;0.5;0.2;0
CRS3035RES200mN2744600E3601000;1;37150;-1;0.44023436;47.396793;5;2.8;0.2;1.2;0.2;1.8;0.4;153949;324.8;0;2.8;2.4;0.2;0;0.2;0;0;0;0.2;0.2;0.6;0;0;1.2;1.4;0.8;0.6;0
CRS3035RES200mN2744600E3603800;0;;37684;0.4770549;47.400036
CRS3035RES200mN2744600E3604600;0;;1191;0.48757583;47.40096
CRS3035RES200mN2744600E3606400;0;;30345;0.5112491;47.403034
CRS3035RES200mN2744600E3606600;0;;2091;0.5138796;47.403263
CRS3035RES200mN2744600E3607600;1;37139;-1;0.5270323;47.404415;7;2.8;0.1;0.6;0.3;2.6;0.2;194577.8;346;0;2.8;1.5;0.5;0.4;0.4;0;0;0.1;0.2;0.3;0.6;0.7;0.6;1.7;1.3;1.3;0.2;0
CRS3035RES200mN2744600E3608400;0;;40796;0.53755486;47.405334
CRS3035RES200mN2744600E3609000;1;37139;-1;0.54544693;47.40602;2;0.7;0;0.1;0.1;0.7;0;49956.4;85.7;0;0.7;0.1;0;0.3;0.3;0;0;0.1;0;0.1;0.2;0.1;0.3;0.4;0.3;0.4;0.1;0
CRS3035RES200mN2744600E3609400;1;37139;30237;0.5507085;47.40648;3;1.1;0;0.2;0.1;1.1;0.1;74934.7;128.6;0;1.1;0.2;0.1;0.4;0.4;0;0;0.1;0.1;0.1;0.3;0.2;0.4;0.6;0.5;0.6;0.1;0
CRS3035RES200mN2744600E3609600;1;37139;37872;0.55333924;47.406708;8;2.9;0.1;0.5;0.3;2.8;0.2;199825.8;342.9;0;2.9;0.6;0.1;1.1;1.1;0;0;0.3;0.2;0.4;0.9;0.5;1.1;1.7;1.2;1.4;0.3;0
CRS3035RES200mN2744600E3609800;1;37139;-1;0.5559701;47.40694;7;2.5;0.1;0.4;0.3;2.5;0.2;174847.5;300;0;2.5;0.5;0;1;1;0;0;0.3;0.2;0.3;0.8;0.5;0.9;1.5;1;1.3;0.2;0
CRS3035RES200mN2744600E3610000;1;37139;37971;0.5586009;47.40717;1;0.4;0;0.1;0.1;0.3;0;31437.9;58.5;0;0.4;0.3;0;0;0.1;0;0;0;0;0.1;0.1;0.1;0.1;0.2;0.1;0.2;0.1;0
CRS3035RES200mN2744600E3610200;1;37139;37889;0.56123173;47.4074;9;3.5;0.1;1;0.6;3;0.1;282940.9;526.9;0;3.5;2.5;0.1;0.2;0.7;0;0;0.1;0;1;0.8;1;0.9;2.1;1.2;1.6;0.3;0
CRS3035RES200mN2744600E3611000;1;37139;37936;0.5717554;47.408314;1;0.5;0;0.2;0;0.4;0;31396.6;55.2;0;0.5;0.2;0.1;0.2;0;0;0;0;0;0.1;0;0.1;0;0.2;0.1;0.4;0.1;0
CRS3035RES200mN2744600E3611400;0;;13442;0.5770173;47.40877
CRS3035RES200mN2744600E3611800;0;37109;259;0.5822793;47.409225;51;17;0;0;2;17;2;1540380.6;2307;0;17;4;1;3;9;0;0;2;1;3;6;4;4;13;12;6;0;0
CRS3035RES200mN2744600E3612200;1;37109;-1;0.58754146;47.409683;4;1.5;0.2;0.2;0.1;1.4;0.2;116733.6;189.9;0;1.5;0.5;0.3;0.1;0.6;0;0;0.1;0.1;0.2;0.5;0.3;0.3;1.2;0.5;0.5;0.3;0
CRS3035RES200mN2744600E3612400;0;37109;8120;0.5901725;47.409912;65;21;1;2;2;12;2;1781315.8;2530;1;20;3;0;3;15;0;0;6;2;3;7;7;15;16;3;3;2;1
CRS3035RES200mN2744600E3612600;1;37109;23864;0.59280366;47.41014;8;3.1;0.4;0.5;0.1;2.7;0.5;233467.2;379.8;0;3.1;1.1;0.6;0.2;1.2;0;0;0.2;0.1;0.5;0.9;0.7;0.6;2.4;0.9;1;0.7;0
CRS3035RES200mN2744600E3612800;0;37109;9196;0.5954348;47.41037;72.5;28;0;5;1;24;1;2251212.3;3408;1;27;0;0;6;22;0;0;0;2;8;5.5;3;9;21;7;14;3;0
CRS3035RES200mN2744600E3613000;0;37109;9202;0.5980659;47.4106;117.5;42;3;7;2;26;11;3223951.1;4463;1;41;0;1;1;40;0;14;5;4.5;10.5;14.5;16;14;35;10;6;2;0
CRS3035RES200mN2744600E3613200;0;37109;4199;0.6006971;47.410824;53;15;1;1;4;11;0;1447176.1;1730;0;15;0;1;1;13;0;0;4;1;5;11;1;10;13;7;0;1;0
CRS3035RES200mN2744600E3613400;0;;21739;0.6033283;47.411053
